Date,Posting_Hour,Post_Type,Followers,Likes,Comments,Shares,Saves,Profile Visits,Follows,From Home,From Hashtags,From Explore,From Other,Impressions,Caption,Hashtags
2024-07-31,7,Reel,577643,46950,1460,796,1731,17564,2892,118730,30386,49033,96460,294609,Major they stand he consider majority particularly traditional often bar hand two experience risk conference water talk religious.,#size #necessary #election #outside #operation #stop #these #be #whatever #find #card #throw #project #child
2025-04-04,20,Carousel,778887,22335,1754,819,686,7350,654,75711,50766,51115,30491,208083,Bring theory city bit choice night medical development mother score floor first economy.,#late #reveal #guess #center
2025-07-07,17,Image,423443,8754,658,269,640,1860,105,23554,12011,10696,17031,63292,Oil which see myself down military give like miss international cold hit series dark.,#subject #nation #environment #hit #media #kid #either #else #cover #certainly
2025-11-27,14,Reel,884381,44577,3374,1651,2885,8201,1630,191294,58277,128712,16717,395000,Skill either at heart general pass kitchen billion capital anyone.,#woman #address #bit #Democrat #return #final #raise #already #move #security #college #nature #policy #they
2025-09-24,20,Reel,192921,14773,958,477,629,1738,170,37467,10507,19302,7564,74840,Still local young number story meet middle image.,#discover #remain #many #bed #challenge #base #billion #man #exactly #course #cover #drop #modern #kitchen #whatever
2026-01-06,11,Reel,648534,28351,2208,837,1149,12628,1414,156247,65881,84842,4505,311475,Operation member probably help very seat thus factor series claim Mrs least interesting administration beat good wind must.,#nature #our #film #it #will #actually #term #own
2025-06-16,20,Reel,266486,11671,624,495,956,8566,785,45697,27265,33088,11488,117538,Cost record sometimes spend will security cup pick candidate attention language threat bill special third customer prepare suffer major figure age popular arrive.,#agree #business #catch #team #want #third #land #nature #identify #bit #training
2025-05-19,20,Carousel,697095,43492,2474,1631,2447,12797,1645,127093,55276,77422,0,244594,Also strategy government thousand situation reality although after eat.,#or #whatever #standard #box #future #local #eat #city #everyone #summer #simple
2024-12-30,6,Reel,94464,8658,417,260,335,2062,302,24204,6341,8492,8791,47828,Defense everybody then rest common miss almost eight I.,#Mr #total #perhaps #beautiful #resource #camera #idea #central
2026-02-25,23,Carousel,195868,5546,166,95,316,2932,531,30031,13853,11349,11205,66438,Run lay decision agreement mouth prevent forward fly network late future.,#those #always #third #explain #fly #sign #trial #series #continue #soon #politics #in
2026-05-23,12,Image,933509,46281,989,1059,3450,8796,1357,151736,75170,58352,18711,303969,Decide government dinner cost other her administration case level so glass to option alone.,#interesting #third #like #people #party #record
2024-12-12,3,Carousel,272613,9212,424,124,418,4313,691,42415,18517,21491,0,77165,Also seem consider walk at majority others toward contain during my step audience team.,#decision #door #door
2026-01-20,5,Reel,316955,17710,1246,449,1240,7576,588,57912,20587,21281,37309,137089,Whose information speak professor prove sure officer and foot number research experience partner road mention within away president above scientist environmental section trouble ten.,#space #along #long
2024-09-17,5,Image,58072,2370,158,29,212,414,44,5473,2130,2933,1838,12374,Heart health hope small physical million put artist reason page table mean democratic see.,#rule #chance #stand #end #much #east #generation
2026-02-04,9,Image,293345,8609,397,337,719,1821,257,23259,13120,17357,7949,61685,Paper college around daughter hit defense likely daughter in official knowledge rock occur white Congress.,#hand #level #provide #card #wife #all
2025-06-05,3,Carousel,884005,20959,765,440,1783,19502,2060,108278,56333,50596,33266,248473,Take very along attack seem memory improve east truth her over man past become later stage actually police follow.,#operation #resource #together #heart #pay #list #step #avoid #sign #gun #few
2026-04-12,11,Image,719423,21898,892,495,1840,3740,319,73742,27068,26080,21637,148527,Happen us star deep wrong wait realize suggest drug my relate political business issue feel four raise.,#tell #tonight #per #base #require #language #raise #teacher #theory
2025-12-21,0,Carousel,500479,15337,979,755,735,8171,651,63860,23387,47495,3165,137907,Kitchen conference eye radio lot fear year policy reflect behind unit ask tough employee employee world professor culture.,#statement #art #discover #name #level #American #main #where #imagine #bank #teach #begin #herself #claim
2026-03-11,13,Image,536633,8252,503,262,813,3062,338,41738,19913,23646,5733,91030,Ground hour today provide radio hotel fast animal idea data detail contain listen.,#nature #rise #detail #finish
2024-08-03,7,Carousel,214093,14833,678,231,1134,2692,173,42663,13804,24489,713,81669,Who ground yet reason discuss participant same also today manage spend black family news gas box today practice.,#bar #on #family #improve #affect #policy #she #police #around #sell #financial #full #them #Republican
2025-08-29,21,Reel,518317,19704,1323,355,947,6828,679,114559,40652,43638,29653,228502,Word different particular opportunity stock again significant growth later part about choose degree.,#traditional #after #although #raise #although #tree #ball
2024-12-15,5,Carousel,937443,38252,2937,1239,3157,18486,2456,127495,52387,71377,94417,345676,Young see anyone politics necessary may rich over why.,#organization #them #threat #before #behavior #sea #fight #appear #boy #determine #piece #whose
2024-09-23,14,Carousel,462382,20445,1360,993,904,8363,778,82755,30370,45060,4536,162721,Friend create individual evidence player risk professor full each wind teach owner admit admit future story entire fine recently.,#central #art #economic #maybe #rock #oil #girl #statement #show
2026-03-28,0,Reel,176918,15960,829,260,1256,5683,554,43844,19837,17269,3134,84084,Money because back anything of market PM growth.,#worker #term #professor #medical #decade #worry #detail #generation #foreign #hit
2025-05-17,22,Carousel,916579,46806,2773,752,2846,14225,889,131582,55119,62742,484,249927,Senior professor consumer sit prepare decide first need skin pretty mother just event wear fine do once issue west father seek day along why authority subject.,#always #break #from
2026-04-12,4,Carousel,518012,22748,1321,378,2086,6484,481,50074,26131,36289,29552,142046,Subject wait together government nearly across finally surface fight daughter for.,#need #election #around #protect #writer #may #green #enter #bed #again #teacher
2025-02-15,15,Image,300138,11607,608,445,603,3142,544,28767,10004,16201,10135,65107,For show speech avoid protect power real indeed tree foreign job major our piece.,#such #artist #someone #blood #nor
2024-10-01,4,Carousel,434332,11589,292,449,688,9207,1481,48098,23793,29373,22620,123884,Of law herself onto company trouble perhaps beyond television play test choice hear technology newspaper big space product list.,#oil #participant #conference #turn #ten #through #rest #general
2025-12-02,3,Image,191987,6598,181,244,348,2586,156,16273,9653,8261,8085,42272,Hard ability single weight will rate study game something with example believe.,#particular #expert #try #strategy #same #walk #book #reduce #first #difference
2025-04-06,14,Reel,759105,48212,1847,892,1558,13026,1927,183169,78587,103297,0,340678,Outside such record respond couple today family network much four degree course tell term risk vote him if.,#three #kind #above #even #conference
2026-05-06,7,Image,146521,2848,85,72,161,1196,128,13377,5763,11052,5407,35599,Defense somebody American southern price stop appear day sense concern care quality item minute anyone ground relate bad born.,#our #energy #husband #well #month #wrong #cell #almost #leave #professor #assume #miss #vote
2025-01-30,19,Image,683743,12371,964,186,983,11643,2024,72785,33567,51463,0,148583,Someone great likely industry foreign past face stop project book final if go feel statement down we win something up quickly rich specific area thousand lead.,#manager #prove #especially #concern #job #language #yes #yourself #inside #moment #social
2026-05-20,3,Reel,140565,5343,191,63,372,2243,389,22102,8114,17934,12430,60580,Television finally detail against box front use into memory information employee may inside grow yourself.,#I #front #stand #walk #break #sit #drop #move #myself #present #learn
2025-11-09,13,Image,186211,6309,378,212,583,1077,66,13773,7587,5432,7824,34616,Affect amount those contain report international west catch least part environment finish so really feel mother north into audience degree prevent.,#Republican #wife #understand #also #hard
2026-05-09,22,Reel,981433,58772,1952,1735,4797,27454,1507,279111,58466,181824,13550,532951,With realize growth peace modern sign certainly clearly standard exactly recent American catch.,#ahead #open #current #side #during #ten #eye #if #car #energy
2026-03-31,22,Carousel,37174,1145,85,32,45,515,38,4897,3088,3047,1717,12749,Head type feeling beyond little practice blood high example seat cost.,#laugh #organization #technology #nearly #candidate #ever #blood #I #rate #certain #police
2024-10-15,11,Carousel,678222,33341,2608,683,1634,9247,1826,77190,30786,62758,20431,191165,Large suddenly act tonight body turn reality young road so ask impact treatment chair soon happy what cut article edge much mother tend no join front act heart nation sit commercial weight.,#girl #agency #instead #third
