Date,Posting_Hour,Post_Type,Followers,Likes,Comments,Shares,Saves,Profile Visits,Follows,From Home,From Hashtags,From Explore,From Other,Impressions,Caption,Hashtags
2025-03-24,7,Reel,153702,9490,306,140,693,5013,734,34397,8016,25922,7088,75423,Wife place federal should against instead us open opportunity model relationship return standard.,#purpose #discussion #week #success #probably #hit #development
2026-01-02,7,Carousel,423443,14054,690,657,933,8550,628,53826,17497,40466,38251,150040,Rest teach us consumer expect citizen democratic environment talk year stock pull discuss tell.,#on #issue #reality #even #force #subject #push #good #couple #section #present
2025-02-05,13,Image,830146,45170,1555,671,1979,17120,2514,95215,52004,75360,11261,233840,Nice professional story maintain situation single night interesting service goal friend return light per perhaps paper teach short say plan.,#avoid #above #agree
2025-10-09,14,Reel,972912,42312,2763,1202,3763,24446,4069,184658,48584,99385,51093,383720,Each difficult foot general business force as dog central year indeed option energy trade feeling spend hope.,#yeah #interview #right #act #forward #small #among #record #onto #head #various #environmental #player
2025-03-01,1,Reel,90457,5994,196,181,532,2152,282,15750,5930,7049,4920,33649,Suddenly everybody treat health similar green month in draw minute wrong involve director forget mother rich some yes ability.,#hope #dog #enter #new #suddenly
2025-10-23,14,Reel,109555,8279,381,136,571,3070,495,23521,6332,8437,6403,44693,Important land radio far effort among wife around.,#then #soon #population #list #focus #either #technology #your #size #piece #week #appear
2024-06-07,9,Reel,770418,58684,3595,1467,3973,19631,3478,197649,85815,58077,40028,381569,Cell history medical learn dinner forward hour.,#may #what #often #point #owner #usually #voice #read #region #upon #short
2025-08-27,19,Carousel,569660,25641,741,569,2342,17157,1805,94564,44798,70374,5320,215056,Film power war physical senior information building use least Mr check price hour go bed.,#memory #little #some #head #indeed
2025-02-05,20,Reel,864877,58525,4240,1779,4719,11975,1003,223823,49237,112835,70339,456234,Ahead page whose although husband green might report region third woman since bank you all line where hospital.,#human #already #system #raise
2025-07-25,13,Carousel,73926,2131,131,84,210,709,123,9887,3397,3799,4693,21776,Difficult kid body management sound past.,#war #before #plan
2025-02-18,19,Image,956441,29183,887,1036,1889,7726,1181,138003,53387,75014,0,251728,Close chance interview beyond off improve it without compare year Mrs same share us civil analysis.,#for #raise #five #imagine #turn #form #sense #dark #player #it #source #with
2025-07-17,19,Carousel,243404,11614,465,128,368,6575,598,42670,13621,31807,5969,94067,Might first structure country everyone mention recent meeting week someone.,#executive #line #look #development #subject #store #site #answer #level #degree #test #resource
2025-04-09,18,Reel,921781,65913,3039,3130,5234,27699,1592,254055,113155,146485,0,478644,Policy civil artist anyone western pressure really yeah race language sing senior north number cut of safe.,#tough #theory #ready #clear #young #strategy
2024-12-20,21,Image,655024,12148,338,315,1149,5485,285,46147,12110,17850,37403,113510,Rest all push camera ever plant important cell benefit understand also and song.,#score #child #back #benefit #simply #maintain #laugh #coach #include
2025-07-20,13,Image,957246,31909,1499,1310,1103,9184,505,67598,43998,33162,41705,186463,Day direction truth most trouble parent home eat bar truth.,#both #spring #several #beyond #factor #store
2026-01-21,6,Carousel,559970,14539,497,571,994,4453,811,68970,36067,49479,6371,160887,Get piece nor issue go answer specific choose check food leg.,#great #answer #action #start #fast #new #space #apply #American #government #director
2026-03-12,20,Image,416961,11415,615,325,1119,6216,636,41011,13496,21457,34041,110005,Culture current that American tell another east pressure law ever itself these several thank under yet field across.,#article #ten #suggest #when #effort #cell #away #accept #let #reveal #operation #movement
2026-03-29,22,Carousel,693725,32519,2563,620,1895,11752,1983,102821,42923,43660,34233,223637,Six suffer drive lawyer political kid reduce plan.,#enter #page #measure #edge
2024-07-11,20,Image,708305,18917,489,841,1176,11600,1085,90611,20856,39501,27615,178583,Response industry start area parent president ground work west page former enjoy life arrive view five city region likely we own road tell either make civil expect clearly.,#be #enjoy #fill #radio #memory
2024-07-26,6,Carousel,829255,44174,2327,1781,3657,5042,347,115287,29721,48107,46108,239223,Nearly size until next local war relate clear by thing prove many military miss science author.,#subject #go #recent #inside #ok #better #less #rule #coach #movie #bit #drop #scientist #fish #start
2025-10-31,16,Reel,536111,35204,1755,500,2674,16873,1806,122941,59550,46427,14472,243390,Develop certainly Democrat I main listen remain language truth garden per recent usually eat power simply hear degree close.,#these #service #chance #left #nature #concern #practice #item #successful #always #apply #game
2025-07-12,8,Carousel,127775,5964,346,249,344,2992,388,15244,8165,12330,4211,39950,Discuss third low wear concern bar in ready quality small light ground southern interesting include single page become reveal.,#whatever #wrong #clear #cost #control #audience #certain #allow #owner
2025-11-27,12,Carousel,11530,735,20,13,31,273,40,1412,616,1013,672,3713,Commercial cover above model present listen yard race begin ability according take interest.,#meet #over #almost #example #might #arm #into #unit
2025-05-05,10,Reel,592275,42435,3311,1133,4196,18128,2632,115633,70096,71065,44971,301765,Improve two person yet simple try music apply lose author book general add.,#degree #unit #itself #performance #hot #purpose #avoid #describe #list
2025-08-16,2,Carousel,801184,43975,1089,1726,1896,16827,2908,107840,48613,50104,28820,235377,Television gas machine worker claim example dinner short miss scene together hard.,#least #mission #ask #let #deal #whether #relationship #light #ever #himself #mother #school #peace
2026-03-28,11,Carousel,450358,20488,849,609,1802,6082,462,74669,33952,25798,17224,151643,Lead medical growth last which money figure break life course concern maintain.,#lay #chance #unit #total #method #attorney #military
2025-02-13,1,Image,547387,13028,769,453,712,5406,652,41863,14965,13441,6430,76699,Across reach feel end most.,#respond #recognize #look #north
2026-04-22,7,Carousel,959850,19624,1195,327,1488,19391,1180,89127,36843,78849,39088,243907,Term cost nearly stuff position garden remain condition raise under camera cause response tough issue two them your treat note understand bill grow travel level box central begin treat.,#federal #school #find #near #where #present #page #trouble
2025-07-20,2,Image,632220,15675,1163,302,1356,2157,398,43987,21174,13745,12706,91612,This my lay pretty other amount.,#yet #rate #change #defense #want #eat #step #pretty #ever #pass #newspaper #institution #set
2025-02-14,13,Reel,151295,11014,791,350,623,6402,426,35388,8657,24269,13131,81445,Arm hair than south little something much product.,#control #challenge #term #magazine #consumer #quite #carry #race #pretty #paper #floor #boy
2026-02-10,21,Image,39518,1697,110,71,53,697,110,3685,2012,1850,1421,8968,Left direction art heavy teach including someone benefit strategy record class fear lot beautiful learn mention hope process view head writer final research plan.,#not #rock #fill #chair #help #institution
2024-12-28,5,Image,784383,13518,325,277,449,7735,716,73715,15910,27955,25583,143163,Dark such above quality go human show why.,#follow #possible #ok #imagine #couple #relationship #recent #response #ask #language #organization
2025-01-23,3,Reel,168834,10870,625,339,963,2030,232,22078,11947,14480,6206,54711,They determine get company home though good drug direction themselves community Mrs catch.,#these #soldier #join #special #poor #year #stage
2025-12-09,19,Image,477367,10252,505,404,684,2115,381,34963,23445,14934,22993,96335,Paper involve describe mission against continue decision avoid then fact law positive enjoy act commercial job war million region continue hotel most.,#instead #whom #effect #behind #hotel #wrong #item #within #hand
2024-11-19,11,Reel,760111,36142,1461,599,1515,28795,3362,190168,73384,106846,4127,374525,Value serious together knowledge southern would art federal magazine baby film.,#real #actually #born #social #house #amount #strategy #behind #street #miss #president #me #else #black
2024-10-08,12,Carousel,560083,39207,1402,817,2474,15769,1424,86079,46636,30047,36776,199538,Into quality make southern popular per fast mother particular important body white.,#hundred #citizen #everybody #present #available #write #meeting #more #seven #option #sign #easy #close #job #reflect
2026-03-15,7,Carousel,296077,12282,594,428,772,4292,519,42893,16541,29393,2792,91619,He project at miss art wrong painting prove me source quickly pick score.,#after #and #us
2025-07-04,19,Image,435634,7784,313,327,545,4250,399,44911,13360,14018,11446,83735,Real government skill different benefit usually reach site plan how word wind major cover environmental government program half authority send resource.,#accept #product #because #natural #degree #those #eight #section #hope #similar #local
2026-04-03,20,Carousel,300767,20193,1001,769,2009,3045,277,46841,17831,25359,19179,109210,Traditional four simple safe tough region card interview education central hotel push general if property occur.,#father #wear #middle #cup #per #similar #knowledge #individual #attorney #whom
